0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:53:30 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/button/secondary-roll.gif HTTP/1.1" 304 -
127.0.0.1 - - [27/Nov/2017:11:55:52 +0800] "GET /resourceService HTTP/1.1" 302 -
127.0.0.1 - - [27/Nov/2017:11:55:52 +0800] "GET /resourceService/ HTTP/1.1" 302 -
127.0.0.1 - - [27/Nov/2017:11:55:52 +0800] "GET /resourceService/faces/Login.jsp HTTP/1.1" 200 4967
127.0.0.1 - - [27/Nov/2017:11:55:52 +0800] "GET /resourceService/faces/resources/newYAWL.jpg HTTP/1.1" 200 12796
127.0.0.1 - - [27/Nov/2017:11:55:52 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/javascript/formElements.js HTTP/1.1" 200 59140
127.0.0.1 - - [27/Nov/2017:11:55:52 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/css/css_master.css HTTP/1.1" 200 52549
127.0.0.1 - - [27/Nov/2017:11:55:53 +0800] "GET /resourceService/faces/resources/headbgleft.jpg HTTP/1.1" 200 338
127.0.0.1 - - [27/Nov/2017:11:55:53 +0800] "GET /resourceService/faces/resources/headbgright.jpg HTTP/1.1" 200 686
127.0.0.1 - - [27/Nov/2017:11:55:53 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/button/primary-enabled.gif HTTP/1.1" 200 213
127.0.0.1 - - [27/Nov/2017:11:55:53 +0800] "GET /resourceService/resources/favicon.ico HTTP/1.1" 200 3638
127.0.0.1 - - [27/Nov/2017:11:56:02 +0800] "POST /resourceService/faces/Login.jsp HTTP/1.1" 200 5923
127.0.0.1 - - [27/Nov/2017:11:56:02 +0800] "GET /resourceService/faces/resources/newYAWL.jpg HTTP/1.1" 200 12796
127.0.0.1 - - [27/Nov/2017:11:56:02 +0800] "GET /resourceService/faces/resources/headbgleft.jpg HTTP/1.1" 200 338
127.0.0.1 - - [27/Nov/2017:11:56:02 +0800] "GET /resourceService/faces/resources/headbgright.jpg HTTP/1.1" 200 686
127.0.0.1 - - [27/Nov/2017:11:56:02 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/button/primary-roll.gif HTTP/1.1" 200 188
127.0.0.1 - - [27/Nov/2017:11:56:02 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
127.0.0.1 - - [27/Nov/2017:11:56:03 +0800] "POST /resourceService/faces/Login.jsp HTTP/1.1" 200 5861
127.0.0.1 - - [27/Nov/2017:11:56:03 +0800] "GET /resourceService/faces/resources/newYAWL.jpg HTTP/1.1" 200 12796
127.0.0.1 - - [27/Nov/2017:11:56:03 +0800] "GET /resourceService/faces/resources/headbgleft.jpg HTTP/1.1" 200 338
127.0.0.1 - - [27/Nov/2017:11:56:03 +0800] "GET /resourceService/faces/resources/headbgright.jpg HTTP/1.1" 200 686
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:56:20 +0800] "POST /resourceService/faces/externalClients.jsp HTTP/1.1" 200 15553
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:56:20 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/javascript/formElements.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:56:20 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/css/css_master.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:56:20 +0800] "GET /resourceService/faces/resources/newYAWL.jpg HTTP/1.1" 200 12796
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:56:20 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/other/dot.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:56:20 +0800] "GET /resourceService/faces/resources/headbgleft.jpg HTTP/1.1" 200 338
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:56:20 +0800] "GET /resourceService/faces/resources/headbgright.jpg HTTP/1.1" 200 686
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:56:20 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/button/secondary-enabled.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:56:23 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/button/secondary-roll.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:56:24 +0800] "POST /resourceService/faces/customServices.jsp HTTP/1.1" 200 15336
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:56:24 +0800] "GET /resourceService/faces/resources/newYAWL.jpg HTTP/1.1" 200 12796
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:56:24 +0800] "GET /resourceService/faces/resources/headbgleft.jpg HTTP/1.1" 200 338
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:56:24 +0800] "GET /resourceService/faces/resources/headbgright.jpg HTTP/1.1" 200 686
127.0.0.1 - - [27/Nov/2017:11:56:53 +0800] "POST /resourceService/faces/Login.jsp HTTP/1.1" 200 5923
